payer_id,first_name,last_name,date_of_birth,age,address,city,province,employment_status,annual_income_cad,marital_status
788,George,Parker,1990-09-01,36,"3492 Queen St, Montreal, Quebec N4Y 0X1",Montreal,Quebec,Full-time,63552,Single
789,Carol,White,2000-08-19,26,"7063 Park Ave, Winnipeg, Manitoba B0I 6L4",Winnipeg,Manitoba,Part-time,23615,Single
790,Jacob,Johnson,1990-04-04,36,"3242 Lincoln Ave, Ottawa, Ontario A7Y 3Q0",Ottawa,Ontario,Part-time,23530,Common-law
791,Steven,Robinson,1988-09-06,38,"8504 Franklin St, Steinbach, Manitoba I6N 1R9",Steinbach,Manitoba,Unemployed,0,Widowed
792,Ronald,Smith,2008-08-05,18,"3 Oak St, Brandon, Manitoba Z7L 9B6",Brandon,Manitoba,Part-time,21117,Widowed
793,Thomas,Anderson,2008-05-31,18,"7022 Second Ave, Ottawa, Ontario U4I 2A2",Ottawa,Ontario,Part-time,16131,Widowed
794,David,Garcia,1982-09-02,44,"4702 Park Ave, Red Deer, Alberta P4X 0L4",Red Deer,Alberta,Full-time,62353,Single
795,Linda,Cruz,1983-05-14,43,"956 Elm St, Laval, Quebec Y5Y 8R3",Laval,Quebec,Unemployed,0,Single
796,Daniel,Torres,2000-02-22,26,"4347 Water St, Burnaby, British Columbia B5R 5P3",Burnaby,British Columbia,Full-time,73905,Widowed
797,Christopher,Ramirez,2005-03-26,21,"5751 Madison Ave, Brandon, Manitoba U8Q 9T6",Brandon,Manitoba,Full-time,40006,Common-law
798,George,Cruz,1987-01-23,39,"9740 High St, Ottawa, Ontario F8M 4R8",Ottawa,Ontario,Part-time,18547,Single
799,Barbara,Evans,2007-11-16,19,"5847 Park Ave, Victoria, British Columbia R5T 1U1",Victoria,British Columbia,Full-time,68686,Widowed
800,Nancy,King,2005-10-08,21,"8299 Oak St, London, Ontario K8T 7M8",London,Ontario,Full-time,63614,Divorced
801,Jonathan,Cook,1986-09-23,40,"9637 Water St, Brandon, Manitoba H1Q 2W1",Brandon,Manitoba,Unemployed,0,Divorced
802,Kelly,Ramirez,1984-10-02,42,"7224 Jefferson St, Red Deer, Alberta S4F 9N5",Red Deer,Alberta,Unemployed,0,Divorced
803,Jessica,Evans,1988-03-09,38,"9139 Maple Ave, Hamilton, Ontario S8M 1F6",Hamilton,Ontario,Unemployed,0,Widowed
804,Catherine,King,2008-11-09,18,"5966 School St, Winnipeg, Manitoba G9W 2I0",Winnipeg,Manitoba,Full-time,70367,Married
805,Stephen,Roberts,1987-08-25,39,"8683 Mill St, Edmonton, Alberta R8U 8Z1",Edmonton,Alberta,Full-time,43032,Common-law
806,Elizabeth,Rodriguez,1984-10-25,42,"8950 Church St, Calgary, Alberta V6I 3M8",Calgary,Alberta,Unemployed,0,Divorced
807,Mary,Brown,1994-02-18,32,"1929 Queen St, London, Ontario G8B 6S4",London,Ontario,Part-time,19520,Married
808,Rebecca,Murphy,1990-01-23,36,"1418 Mill St, Calgary, Alberta Z8Y 8D3",Calgary,Alberta,Part-time,17521,Widowed
809,Samuel,Cruz,1983-01-12,43,"3732 Mill St, Brampton, Ontario S9R 6H8",Brampton,Ontario,Unemployed,0,Married
810,Eric,Thompson,1986-07-16,40,"8570 Maple Ave, Lethbridge, Alberta Y7W 7A4",Lethbridge,Alberta,Part-time,19931,Widowed
811,Carol,Turner,1999-12-29,27,"1796 First Ave, Ottawa, Ontario N3M 9V9",Ottawa,Ontario,Unemployed,0,Common-law
812,Ashley,Jackson,1988-10-13,38,"2226 Park Ave, Quebec City, Quebec S7U 5D7",Quebec City,Quebec,Part-time,16305,Married
813,Ruth,Morris,2000-01-27,26,"9209 Queen St, Edmonton, Alberta Q6N 1E1",Edmonton,Alberta,Part-time,20842,Divorced
814,Sarah,Hernandez,2000-08-15,26,"4248 Smith St, Lethbridge, Alberta Z6J 9O8",Lethbridge,Alberta,Part-time,21940,Widowed
815,Kelly,Parker,1989-03-13,37,"3918 High St, Ottawa, Ontario M5K 3O1",Ottawa,Ontario,Part-time,18109,Divorced
816,Barbara,Lewis,1983-11-10,43,"4634 Maple Ave, Toronto, Ontario J8R 1N8",Toronto,Ontario,Part-time,23531,Married
817,William,White,2000-12-03,26,"9109 Madison Ave, Montreal, Quebec V5U 1R1",Montreal,Quebec,Unemployed,0,Single
818,Carol,Roberts,1997-06-13,29,"4163 Adams St, London, Ontario I3Q 0W4",London,Ontario,Full-time,63924,Married
819,Helen,Baker,1989-04-29,37,"4614 Church St, Red Deer, Alberta G2R 7N1",Red Deer,Alberta,Unemployed,0,Widowed
820,Laura,Carter,1982-12-28,44,"5918 Church St, Burnaby, British Columbia Z1L 3E4",Burnaby,British Columbia,Part-time,19258,Common-law
821,Benjamin,Sanchez,1994-06-16,32,"2243 Cedar Ave, Brandon, Manitoba S3U 2D5",Brandon,Manitoba,Full-time,67724,Widowed
822,Donna,Hill,2002-01-06,24,"3904 Wilson Ave, Red Deer, Alberta Z3X 5D3",Red Deer,Alberta,Full-time,62190,Widowed
823,Gary,White,1982-06-22,44,"9206 Cedar Ave, Ottawa, Ontario P8Q 0F4",Ottawa,Ontario,Part-time,21735,Widowed
824,Donna,Gonzalez,1983-05-11,43,"8548 Church St, Burnaby, British Columbia A3I 3N5",Burnaby,British Columbia,Unemployed,0,Divorced
825,Elizabeth,Moore,2004-12-23,22,"893 Clinton St, Brandon, Manitoba Y3M 0J3",Brandon,Manitoba,Part-time,15830,Divorced
826,Helen,Murphy,1988-10-13,38,"2910 Spring St, Burnaby, British Columbia A7Z 8P6",Burnaby,British Columbia,Unemployed,0,Single
827,Alexander,Bailey,1996-07-17,30,"5542 Elm St, Edmonton, Alberta S8G 4J3",Edmonton,Alberta,Part-time,19841,Common-law
828,Amy,Taylor,1988-03-25,38,"1901 Queen St, Victoria, British Columbia A1B 8V4",Victoria,British Columbia,Part-time,19275,Common-law
829,Helen,Young,1999-07-25,27,"2839 Maple Ave, Burnaby, British Columbia S1R 3L4",Burnaby,British Columbia,Part-time,23301,Single
830,Deborah,Bailey,1983-04-05,43,"6994 Spring St, Red Deer, Alberta N7U 6Y1",Red Deer,Alberta,Part-time,20566,Divorced
831,Michael,Hill,1995-06-30,31,"3936 Elm St, Surrey, British Columbia N9N 1Z7",Surrey,British Columbia,Unemployed,0,Married
832,Ronald,Harris,1995-02-07,31,"6279 First Ave, Vancouver, British Columbia Q4L 0E8",Vancouver,British Columbia,Full-time,47341,Divorced
833,Donald,Cruz,2000-06-30,26,"6146 Main St, Montreal, Quebec F5M 4J8",Montreal,Quebec,Full-time,56484,Divorced
834,Stephanie,Garcia,1983-02-20,43,"6647 Franklin St, Burnaby, British Columbia U1M 3L6",Burnaby,British Columbia,Unemployed,0,Single
835,Carol,Smith,1983-07-11,43,"4263 Oak St, Montreal, Quebec E7U 4U5",Montreal,Quebec,Full-time,47682,Divorced
836,Ronald,Rogers,2005-03-10,21,"1655 Queen St, Calgary, Alberta K4W 2J2",Calgary,Alberta,Part-time,22431,Widowed
837,Donald,Taylor,1995-09-11,31,"7423 Queen St, Victoria, British Columbia K6L 4P3",Victoria,British Columbia,Part-time,24966,Divorced
838,Frank,Lopez,1996-02-04,30,"1936 Wilson Ave, Red Deer, Alberta G9W 5S2",Red Deer,Alberta,Part-time,16478,Single
839,Susan,Collins,1992-12-04,34,"2859 Wilson Ave, Surrey, British Columbia U5D 4W3",Surrey,British Columbia,Part-time,15475,Widowed
840,Kenneth,Diaz,1982-08-02,44,"5158 Wilson Ave, Winnipeg, Manitoba F1S 6V8",Winnipeg,Manitoba,Full-time,67343,Common-law
841,Kelly,Morris,2001-09-19,25,"9839 Second Ave, Brandon, Manitoba O6V 6G9",Brandon,Manitoba,Unemployed,0,Single
842,Thomas,Nguyen,1999-02-05,27,"850 Elm St, Red Deer, Alberta Z8E 3D8",Red Deer,Alberta,Unemployed,0,Divorced
843,Laura,Allen,2006-10-24,20,"4789 Johnson St, Brandon, Manitoba D6W 7N0",Brandon,Manitoba,Unemployed,0,Single
844,Karen,Morris,1991-12-07,35,"1 First Ave, Calgary, Alberta I9Z 8V5",Calgary,Alberta,Unemployed,0,Widowed
845,Melissa,Johnson,1993-10-14,33,"134 Spring St, Brampton, Ontario X2S 6A3",Brampton,Ontario,Part-time,24975,Single
846,Timothy,Clark,1997-06-26,29,"5953 Jackson St, Victoria, British Columbia X8Z 4N1",Victoria,British Columbia,Unemployed,0,Single
847,Nicholas,Carter,1994-03-02,32,"3065 Main St, Winnipeg, Manitoba B1K 6C8",Winnipeg,Manitoba,Unemployed,0,Single
848,Ronald,Jackson,1988-07-26,38,"3689 Spring St, Victoria, British Columbia P8I 8P3",Victoria,British Columbia,Unemployed,0,Divorced
849,Larry,Hill,1985-12-07,41,"1562 High St, Brandon, Manitoba S0L 1Q0",Brandon,Manitoba,Full-time,53097,Divorced
850,Andrew,Green,2002-05-06,24,"470 Main St, Ottawa, Ontario H0Z 8Y8",Ottawa,Ontario,Unemployed,0,Widowed
851,Scott,Miller,1993-08-09,33,"1325 Lincoln Ave, Montreal, Quebec Z7S 3U6",Montreal,Quebec,Full-time,72522,Single
852,Emily,Peterson,1985-01-26,41,"6796 Franklin St, Victoria, British Columbia H8D 3F8",Victoria,British Columbia,Full-time,47949,Single
853,Helen,Baker,1999-05-23,27,"6565 Main St, Toronto, Ontario E9Y 5M2",Toronto,Ontario,Full-time,55211,Single
854,Mark,Jones,1987-10-31,39,"3871 Wilson Ave, Toronto, Ontario O4W 6J7",Toronto,Ontario,Full-time,67869,Divorced
855,David,Wright,1991-01-14,35,"4178 Spring St, Laval, Quebec Y8K 1I2",Laval,Quebec,Unemployed,0,Married
856,Scott,Jackson,1994-09-29,32,"3407 Maple Ave, Brandon, Manitoba S4S 0A7",Brandon,Manitoba,Unemployed,0,Married
857,Thomas,Johnson,2002-09-02,24,"4530 Lincoln Ave, Winnipeg, Manitoba F3C 1W7",Winnipeg,Manitoba,Unemployed,0,Widowed
858,Barbara,Murphy,1984-12-23,42,"2438 Franklin St, Surrey, British Columbia J2S 6X1",Surrey,British Columbia,Part-time,18914,Divorced
859,Andrew,Adams,2008-06-05,18,"8806 Maple Ave, Steinbach, Manitoba W2N 4X6",Steinbach,Manitoba,Part-time,18430,Widowed
860,Michelle,Wright,1998-01-24,28,"1462 Smith St, Mississauga, Ontario R2H 4X8",Mississauga,Ontario,Part-time,18471,Widowed
861,Betty,Parker,1999-12-19,27,"2132 Church St, Victoria, British Columbia V7W 7A6",Victoria,British Columbia,Unemployed,0,Divorced
862,Michelle,Miller,1987-07-25,39,"991 Wilson Ave, Hamilton, Ontario W8F 5B6",Hamilton,Ontario,Part-time,18520,Married
863,Charles,Hill,2008-03-18,18,"8430 Maple Ave, Red Deer, Alberta K3V 3M2",Red Deer,Alberta,Unemployed,0,Single
864,Betty,Lee,2005-10-12,21,"3760 Jefferson St, Brandon, Manitoba C8L 6T5",Brandon,Manitoba,Part-time,15166,Common-law
865,Jason,Harris,1986-09-23,40,"2618 Water St, London, Ontario Q2W 7I0",London,Ontario,Part-time,15082,Common-law
866,Benjamin,Adams,1989-04-02,37,"5205 Main St, London, Ontario F6O 6A0",London,Ontario,Unemployed,0,Single
867,Ronald,Taylor,1991-08-24,35,"9795 Queen St, Victoria, British Columbia H0V 8K4",Victoria,British Columbia,Full-time,55542,Single
868,Rebecca,Garcia,2004-11-01,22,"171 High St, Lethbridge, Alberta B1N 3L8",Lethbridge,Alberta,Part-time,15869,Divorced
869,Jonathan,Smith,1987-11-29,39,"5413 Wilson Ave, Ottawa, Ontario U4E 1A0",Ottawa,Ontario,Part-time,16325,Married
870,Sharon,Wright,1993-01-10,33,"4452 Washington Ave, Steinbach, Manitoba N8B 0N8",Steinbach,Manitoba,Unemployed,0,Single
871,Kevin,Cruz,1982-06-28,44,"1142 Clinton St, Burnaby, British Columbia Z9B 6Q8",Burnaby,British Columbia,Part-time,16191,Divorced
872,Larry,Martin,2005-08-20,21,"9606 Maple Ave, Burnaby, British Columbia U3D 6T2",Burnaby,British Columbia,Full-time,58091,Single
873,Brian,Williams,2000-06-10,26,"8154 Second Ave, Surrey, British Columbia I6X 8W5",Surrey,British Columbia,Part-time,23126,Single
874,Rachel,Reyes,1991-01-08,35,"9802 Mill St, Red Deer, Alberta K7X 2F8",Red Deer,Alberta,Part-time,15794,Divorced
875,George,Diaz,2005-06-06,21,"9685 Second Ave, Hamilton, Ontario X1S 7Z2",Hamilton,Ontario,Full-time,41079,Single
876,Timothy,Scott,2006-11-17,20,"6690 Johnson St, Vancouver, British Columbia K7Q 7V2",Vancouver,British Columbia,Unemployed,0,Single
877,Lisa,Phillips,1991-08-30,35,"5499 Spring St, Surrey, British Columbia L6S 9G0",Surrey,British Columbia,Unemployed,0,Married
878,Matthew,Stewart,1998-02-09,28,"7151 Main St, Burnaby, British Columbia I4S 4W7",Burnaby,British Columbia,Unemployed,0,Widowed
879,Paul,Martin,1989-08-23,37,"9570 High St, Brandon, Manitoba D2R 9G9",Brandon,Manitoba,Full-time,63605,Divorced
880,Daniel,Rogers,1997-03-27,29,"9151 Mill St, London, Ontario P7G 5Z0",London,Ontario,Full-time,42977,Common-law
881,Brian,Davis,1991-06-02,35,"1587 Queen St, Red Deer, Alberta C2B 0A8",Red Deer,Alberta,Part-time,19382,Common-law
882,Amanda,Smith,2004-03-27,22,"2723 Lincoln Ave, Hamilton, Ontario J8W 6Q7",Hamilton,Ontario,Unemployed,0,Married
883,Mark,Collins,1993-12-29,33,"5823 Second Ave, Quebec City, Quebec Y0P 0C0",Quebec City,Quebec,Part-time,18448,Widowed
884,Jeffrey,Rivera,1992-12-21,34,"3669 Madison Ave, Quebec City, Quebec N4U 7C7",Quebec City,Quebec,Part-time,24250,Single
885,Sharon,Clark,2005-04-06,21,"5345 Second Ave, London, Ontario P7A 7V1",London,Ontario,Full-time,64737,Widowed
886,Kevin,Gutierrez,1983-03-16,43,"4541 Church St, Lethbridge, Alberta Z8S 7P4",Lethbridge,Alberta,Full-time,48429,Divorced
887,Dorothy,Anderson,1983-07-12,43,"7126 Mill St, Ottawa, Ontario B6P 3J1",Ottawa,Ontario,Part-time,21418,Married
888,Helen,Hernandez,1995-07-14,31,"7969 Park Ave, Calgary, Alberta U2F 5V1",Calgary,Alberta,Full-time,52991,Married
889,Ruth,Walker,2005-10-24,21,"363 Smith St, Edmonton, Alberta E1O 8Y3",Edmonton,Alberta,Part-time,15851,Common-law
890,Edward,King,1982-05-20,44,"3427 Jackson St, Edmonton, Alberta B6G 1N8",Edmonton,Alberta,Full-time,57071,Divorced
891,Michelle,Hernandez,1989-05-07,37,"1004 Jefferson St, Winnipeg, Manitoba D5M 8B1",Winnipeg,Manitoba,Unemployed,0,Widowed
892,Steven,Cooper,2000-09-07,26,"9796 Washington Ave, Lethbridge, Alberta R3C 7W9",Lethbridge,Alberta,Part-time,16961,Common-law
893,Christina,Peterson,2001-01-04,25,"1036 Cedar Ave, Burnaby, British Columbia Q1G 3G7",Burnaby,British Columbia,Full-time,74673,Married
894,Elizabeth,Hernandez,1986-06-07,40,"8652 Lincoln Ave, Hamilton, Ontario Q1U 1T9",Hamilton,Ontario,Part-time,17011,Single
895,Jason,Gutierrez,1984-09-20,42,"6704 Mill St, Ottawa, Ontario B2P 9X8",Ottawa,Ontario,Full-time,47671,Single
896,Ashley,Turner,1983-06-14,43,"4257 High St, Surrey, British Columbia T7E 1O4",Surrey,British Columbia,Unemployed,0,Divorced
897,Sandra,Diaz,1985-04-27,41,"9230 Main St, Burnaby, British Columbia Y7Q 2V7",Burnaby,British Columbia,Full-time,64854,Common-law
898,Ruth,Clark,1989-06-18,37,"3811 High St, Mississauga, Ontario T2V 5N2",Mississauga,Ontario,Unemployed,0,Common-law
899,Mark,Johnson,2002-06-20,24,"9831 Johnson St, Edmonton, Alberta K5M 6I1",Edmonton,Alberta,Full-time,68066,Married
900,Amy,Thompson,1984-01-04,42,"2837 Adams St, Lethbridge, Alberta V7Z 8V8",Lethbridge,Alberta,Unemployed,0,Widowed
901,Anthony,Moore,2005-01-11,21,"5223 Water St, Red Deer, Alberta P8F 2E2",Red Deer,Alberta,Unemployed,0,Single
902,Frank,Allen,1985-05-19,41,"2571 Smith St, Steinbach, Manitoba G9B 7W0",Steinbach,Manitoba,Full-time,51887,Single
903,Charles,Robinson,1997-01-04,29,"2169 Wilson Ave, Laval, Quebec P0K 0D8",Laval,Quebec,Part-time,22929,Widowed
904,Eric,Harris,2007-03-01,19,"9402 Jefferson St, Hamilton, Ontario C9X 4W0",Hamilton,Ontario,Full-time,58693,Common-law
905,Samuel,Torres,1998-03-21,28,"141 Johnson St, Burnaby, British Columbia W8J 5A0",Burnaby,British Columbia,Unemployed,0,Divorced
906,Matthew,Perez,1993-11-30,33,"3390 Johnson St, Steinbach, Manitoba P1G 2K1",Steinbach,Manitoba,Full-time,66914,Divorced
907,Gary,Lewis,2006-04-28,20,"8404 Main St, Edmonton, Alberta P1F 9W5",Edmonton,Alberta,Unemployed,0,Widowed
908,Carol,Johnson,2002-05-16,24,"5878 Water St, Montreal, Quebec V9C 1L2",Montreal,Quebec,Full-time,66797,Single
909,Karen,Carter,1988-11-13,38,"1900 Church St, Laval, Quebec W9X 8M8",Laval,Quebec,Full-time,63163,Married
910,Sharon,Cruz,2006-12-30,20,"366 Park Ave, Winnipeg, Manitoba R0Z 2P1",Winnipeg,Manitoba,Full-time,55378,Common-law
911,Mary,Gonzalez,1993-06-08,33,"5121 Pine St, Surrey, British Columbia G4Y 4V2",Surrey,British Columbia,Full-time,73404,Divorced
912,Amanda,Carter,1991-09-03,35,"9632 Queen St, Montreal, Quebec N5E 9Y4",Montreal,Quebec,Full-time,44270,Single
913,Brian,Edwards,1991-04-25,35,"5506 Johnson St, Quebec City, Quebec X7A 8C8",Quebec City,Quebec,Full-time,64072,Common-law
914,Stephanie,Peterson,1998-03-26,28,"41 Smith St, Burnaby, British Columbia G6V 7E5",Burnaby,British Columbia,Unemployed,0,Common-law
915,Patricia,Allen,2001-04-05,25,"6384 Smith St, Steinbach, Manitoba X7F 2V7",Steinbach,Manitoba,Unemployed,0,Married
916,Michael,Rivera,2006-03-04,20,"3287 Second Ave, Red Deer, Alberta Y2H 3U9",Red Deer,Alberta,Full-time,74513,Common-law
917,Gregory,Hill,1995-07-29,31,"7465 Spring St, Burnaby, British Columbia R0B 3O7",Burnaby,British Columbia,Unemployed,0,Single
918,Karen,Edwards,1987-06-04,39,"4398 High St, Victoria, British Columbia L4E 0G1",Victoria,British Columbia,Part-time,20829,Widowed
919,Brian,Miller,1994-11-09,32,"4749 Oak St, Red Deer, Alberta K1H 6Q0",Red Deer,Alberta,Full-time,40134,Divorced
920,Gregory,Garcia,1983-10-05,43,"1542 Second Ave, Steinbach, Manitoba H8P 6U0",Steinbach,Manitoba,Unemployed,0,Common-law
921,Michael,Gonzalez,1995-07-31,31,"966 Church St, Laval, Quebec E1P 7N0",Laval,Quebec,Full-time,60140,Married
922,Lauren,Walker,2004-09-07,22,"6272 Franklin St, Winnipeg, Manitoba K5H 5R5",Winnipeg,Manitoba,Full-time,74881,Widowed
923,Alexander,Thomas,2005-07-20,21,"3760 Queen St, Quebec City, Quebec S8N 2A3",Quebec City,Quebec,Part-time,21181,Widowed
924,Kelly,Cruz,1992-08-12,34,"5306 Adams St, Toronto, Ontario W4D 6S8",Toronto,Ontario,Part-time,17140,Single
925,Gary,Rogers,1999-05-22,27,"5070 Jefferson St, Red Deer, Alberta B7N 4Q6",Red Deer,Alberta,Unemployed,0,Common-law
926,David,Robinson,2000-02-04,26,"730 Smith St, Montreal, Quebec F8D 7W6",Montreal,Quebec,Unemployed,0,Single
927,Justin,Perez,1991-10-23,35,"4518 King St, Vancouver, British Columbia Y5Y 6G9",Vancouver,British Columbia,Part-time,19608,Married
928,Emily,Mitchell,1988-10-07,38,"4365 King St, Brampton, Ontario Z4X 1C4",Brampton,Ontario,Part-time,18412,Single
929,Timothy,Robinson,2000-12-25,26,"6217 Jackson St, Hamilton, Ontario C6S 9P7",Hamilton,Ontario,Unemployed,0,Single
930,Edward,Harris,2001-03-30,25,"4615 Adams St, Steinbach, Manitoba Y9D 8P7",Steinbach,Manitoba,Unemployed,0,Married
931,Karen,Smith,1988-02-10,38,"7472 High St, Mississauga, Ontario E1D 3K7",Mississauga,Ontario,Full-time,47008,Widowed
932,Catherine,Turner,1993-05-21,33,"1477 Pine St, Hamilton, Ontario D4L 4N2",Hamilton,Ontario,Full-time,53197,Widowed
933,Carol,Green,2008-05-09,18,"270 Pine St, Laval, Quebec O2Q 8A4",Laval,Quebec,Unemployed,0,Married
934,Sarah,Ortiz,1991-12-05,35,"4238 High St, Brampton, Ontario R2J 3Q0",Brampton,Ontario,Full-time,72201,Common-law
935,Raymond,Wright,1994-08-16,32,"8323 Oak St, Surrey, British Columbia M4G 0R8",Surrey,British Columbia,Unemployed,0,Divorced
936,Sharon,Robinson,2004-02-03,22,"59 School St, Red Deer, Alberta M3J 0E3",Red Deer,Alberta,Unemployed,0,Divorced
937,Lisa,Morris,1999-01-11,27,"3051 Queen St, Victoria, British Columbia Y7Z 1Y5",Victoria,British Columbia,Unemployed,0,Married
938,Betty,Murphy,1994-04-06,32,"73 King St, Brandon, Manitoba N2H 3W7",Brandon,Manitoba,Full-time,70983,Single
939,Jessica,Lewis,1999-07-23,27,"4121 Cedar Ave, London, Ontario N3U 5I7",London,Ontario,Part-time,16947,Married
940,Kevin,Roberts,2006-01-30,20,"6013 Smith St, Hamilton, Ontario N7Q 3G1",Hamilton,Ontario,Unemployed,0,Common-law
941,Kevin,Gonzalez,2003-08-22,23,"801 Franklin St, Red Deer, Alberta B0M 4P7",Red Deer,Alberta,Part-time,18945,Common-law
942,Benjamin,Morris,1994-08-11,32,"7657 Clinton St, Lethbridge, Alberta W3F 0J6",Lethbridge,Alberta,Full-time,59378,Widowed
943,Nicholas,Cruz,1989-02-11,37,"9330 Jefferson St, Montreal, Quebec N2Z 6K4",Montreal,Quebec,Part-time,18597,Common-law
944,Ryan,Campbell,1995-01-14,31,"168 Park Ave, Victoria, British Columbia W1S 7F5",Victoria,British Columbia,Unemployed,0,Single
945,George,Rodriguez,1988-09-27,38,"5249 Main St, Mississauga, Ontario T3L 7M2",Mississauga,Ontario,Unemployed,0,Single
946,Sandra,Torres,1993-06-30,33,"8692 Washington Ave, Burnaby, British Columbia Q6W 5Z1",Burnaby,British Columbia,Unemployed,0,Single
947,Karen,Cruz,2000-01-22,26,"5453 Maple Ave, Montreal, Quebec A6L 7B1",Montreal,Quebec,Part-time,22652,Single
948,Jessica,Flores,1985-02-16,41,"5487 Church St, Mississauga, Ontario G3F 5N8",Mississauga,Ontario,Part-time,20715,Divorced
949,Nancy,Nguyen,2002-09-03,24,"4026 Maple Ave, Brandon, Manitoba I3H 6M3",Brandon,Manitoba,Unemployed,0,Divorced
950,Donald,Carter,2002-04-18,24,"7056 Pine St, Ottawa, Ontario S5I 6V8",Ottawa,Ontario,Full-time,74479,Married
951,James,Morales,1990-08-23,36,"9267 Mill St, Montreal, Quebec H5P 4Q5",Montreal,Quebec,Unemployed,0,Widowed
952,Anthony,Flores,1997-07-02,29,"1236 Jackson St, Laval, Quebec I5G 6Z3",Laval,Quebec,Unemployed,0,Single
953,Anthony,Cooper,1982-06-06,44,"2162 Clinton St, Burnaby, British Columbia F5U 9V8",Burnaby,British Columbia,Part-time,20464,Single
954,Gary,Taylor,2006-10-05,20,"8101 High St, Burnaby, British Columbia I2F 9Z3",Burnaby,British Columbia,Part-time,23857,Common-law
955,Andrew,Torres,1998-01-07,28,"5790 Smith St, Victoria, British Columbia V6Z 6S4",Victoria,British Columbia,Part-time,15374,Widowed
956,Joshua,Carter,1985-02-01,41,"558 Smith St, Hamilton, Ontario I0Q 6A3",Hamilton,Ontario,Full-time,51761,Common-law
957,Emily,Lewis,2001-12-02,25,"4144 Lincoln Ave, Victoria, British Columbia R1S 8B2",Victoria,British Columbia,Part-time,16343,Common-law
958,Brandon,Gutierrez,1995-09-30,31,"8013 Mill St, Burnaby, British Columbia E6X 5Z5",Burnaby,British Columbia,Part-time,21116,Divorced
959,Amy,Cruz,1983-03-13,43,"5582 Washington Ave, Laval, Quebec S1V 6A9",Laval,Quebec,Part-time,23138,Common-law
960,Timothy,Thompson,2001-09-19,25,"473 Jackson St, Laval, Quebec C2F 0S0",Laval,Quebec,Part-time,22664,Common-law
961,Carol,Anderson,1988-03-22,38,"5477 Cedar Ave, Red Deer, Alberta W4Q 6S0",Red Deer,Alberta,Unemployed,0,Widowed
962,Lauren,Wilson,2006-12-27,20,"200 Johnson St, Laval, Quebec H6J 9J2",Laval,Quebec,Full-time,45635,Divorced
963,Laura,Scott,1999-12-24,27,"6339 Cedar Ave, Winnipeg, Manitoba N7N 0S3",Winnipeg,Manitoba,Full-time,66788,Single
964,Jason,Walker,1988-11-15,38,"8186 Clinton St, London, Ontario T1F 7G0",London,Ontario,Full-time,61896,Divorced
965,Lisa,Nelson,1991-12-25,35,"2470 Smith St, Surrey, British Columbia I5J 1Z2",Surrey,British Columbia,Full-time,69728,Single
966,Michael,Jackson,1982-08-22,44,"1353 King St, Surrey, British Columbia Q1J 6O7",Surrey,British Columbia,Unemployed,0,Married
967,Barbara,Lee,2007-07-21,19,"6822 Oak St, London, Ontario H6P 1H4",London,Ontario,Full-time,60323,Common-law
968,William,Rivera,1986-08-09,40,"9784 Pine St, London, Ontario T1Y 4J1",London,Ontario,Full-time,47032,Widowed
969,Stephen,Martin,2004-07-14,22,"3174 Mill St, Calgary, Alberta T7R 9K8",Calgary,Alberta,Unemployed,0,Widowed
970,Nicholas,Lee,2006-08-10,20,"7931 Pine St, Burnaby, British Columbia Q6G 3E7",Burnaby,British Columbia,Unemployed,0,Single
971,Thomas,Morales,2005-03-11,21,"9544 Lincoln Ave, Calgary, Alberta R2Q 1Y5",Calgary,Alberta,Full-time,61478,Divorced
972,Brian,Nguyen,2006-08-11,20,"8740 Queen St, Surrey, British Columbia O4U 1V8",Surrey,British Columbia,Part-time,20730,Married
973,Christopher,Adams,1984-11-09,42,"5167 Adams St, London, Ontario J4K 0H8",London,Ontario,Full-time,46986,Single
974,Emily,Martinez,2004-01-05,22,"3778 Smith St, Mississauga, Ontario F5W 3M5",Mississauga,Ontario,Unemployed,0,Single
975,Elizabeth,Morgan,1997-03-21,29,"2161 Jefferson St, Calgary, Alberta I2C 2M8",Calgary,Alberta,Full-time,49438,Common-law
976,Jacob,Clark,1989-05-28,37,"2636 Main St, Toronto, Ontario O8F 2E4",Toronto,Ontario,Full-time,74370,Divorced
977,Samuel,Jones,1985-05-09,41,"6559 Main St, Hamilton, Ontario E3B 0C7",Hamilton,Ontario,Full-time,71215,Married
978,Paul,Allen,2004-10-03,22,"9011 Church St, Lethbridge, Alberta F7I 4M5",Lethbridge,Alberta,Unemployed,0,Single
979,Larry,Hill,2000-09-27,26,"2367 Clinton St, Laval, Quebec A6M 0B1",Laval,Quebec,Part-time,20618,Divorced
980,Thomas,Morris,2007-07-21,19,"6798 Water St, Brandon, Manitoba J0C 4J7",Brandon,Manitoba,Full-time,62658,Married
981,Lisa,Brown,1986-07-23,40,"6123 Main St, Montreal, Quebec S6F 7R4",Montreal,Quebec,Full-time,67896,Married
982,Michelle,Diaz,1989-05-29,37,"2368 Oak St, Vancouver, British Columbia B4G 5J3",Vancouver,British Columbia,Unemployed,0,Common-law
983,Jessica,Sanchez,1992-12-13,34,"3496 Maple Ave, Red Deer, Alberta O5I 5Q7",Red Deer,Alberta,Unemployed,0,Common-law
984,Benjamin,Moore,2002-10-07,24,"7956 Pine St, Hamilton, Ontario M8E 0E2",Hamilton,Ontario,Unemployed,0,Divorced
